fecha,valor
2024-05-28,22297512.151
2024-05-29,22363682.524
2024-05-30,22523753.173
2024-05-31,22484183.157
2024-06-03,21956033.031
2024-06-04,22101116.794
2024-06-05,21954121.205
2024-06-06,22075298.758
2024-06-07,22096545.256
2024-06-10,21727397.041
2024-06-11,21893149.372
2024-06-12,21794744.534
2024-06-13,22005036.758
2024-06-14,22045368.442
2024-06-18,21793066.363
2024-06-19,22253998.765
2024-06-24,21687809.391
2024-06-25,22056067.584
2024-06-26,22100843.202
2024-06-27,22113002.53
2024-06-28,22357928.509
2024-07-01,22187490.455
2024-07-02,22477431.95
2024-07-03,22412908.831
2024-07-04,22654645.675
2024-07-05,22885648.809
2024-07-08,22832565.611
2024-07-10,22841658.028
2024-07-11,23012652.878
2024-07-12,23322993.926
2024-07-15,23005742.232
2024-07-16,23273513.74
2024-07-17,23642776.992
2024-07-18,23896641.874
2024-07-19,23938546.587
2024-07-22,23982827.669
2024-07-23,24434456.83
2024-07-24,24382698.897
2024-07-25,24354267.454
2024-07-26,24705916.702
2024-07-29,24419181.913
2024-07-30,24975875.54
2024-07-31,24689822.427
2024-08-01,24808239.135
2024-08-02,24760078.243
2024-08-05,24551523.893
2024-08-06,24996428.168
2024-08-07,24757417.578
2024-08-08,25061619.222
2024-08-09,25360952.691
2024-08-12,24897143.336
2024-08-13,25178305.266
2024-08-14,25030896.422
2024-08-15,25088268.879
2024-08-16,25302402.638
2024-08-19,25160287.964
2024-08-20,25383069.18
2024-08-21,25327125.521
2024-08-22,25546532.187
2024-08-23,25881463.665
2024-08-26,25675199.734
2024-08-27,26085000.108
2024-08-28,25884956.279
2024-08-29,26097906.099
2024-08-30,26773162.982
2024-09-02,26325804.588
2024-09-03,26600405.837
2024-09-04,26341552.685
2024-09-05,26421333.405
2024-09-06,26977938.72
2024-09-09,26692106.47
2024-09-10,26951870.248
2024-09-11,26881121.209
2024-09-12,27021672.92
2024-09-13,27352160.591
2024-09-16,27348614.347
2024-09-17,27678717.738
2024-09-18,27425455.06
2024-09-19,27718138.561
2024-09-20,28233250.104
2024-09-23,28039067.399
2024-09-24,28403238.262
2024-09-25,28402461.059
2024-09-26,28523508.231
2024-09-27,28855433.512
2024-09-30,28832341.28
2024-10-01,29188863.541
2024-10-02,29263276.87
2024-10-03,29458132.235
2024-10-04,29612197.636
2024-10-07,29551684.753
2024-10-08,29791733.112
2024-10-09,29875548.036
2024-10-10,30195497.746
2024-10-14,29887374.452
2024-10-15,30254302.3
2024-10-16,30159284.927
2024-10-17,30274065.042
2024-10-18,30867689.181
2024-10-21,30747102.889
2024-10-22,31078780.664
2024-10-23,30925566.229
2024-10-24,31131331.432
2024-10-25,31588416.35
2024-10-28,31535393.97
2024-10-29,32068053.338
2024-10-30,31928424.766
2024-10-31,32011126.009
2024-11-01,31893264.066
2024-11-04,32085669.059
2024-11-05,32415831.52
2024-11-07,32312073.084
2024-11-08,32570382.428
2024-11-11,32644078.204
2024-11-12,32985000.906
2024-11-13,32967799.537
2024-11-14,33167894.424
2024-11-15,33414481.987
2024-11-19,32999081.319
2024-11-20,33247682.431
2024-11-21,33542899.746
2024-11-22,33836331.61
2024-11-25,33710144.316
2024-11-26,34248168.648
2024-11-27,34005338.708
2024-11-28,34445822.724
2024-11-29,34955271.392
2024-12-02,34621368.237
2024-12-03,35202449.773
2024-12-04,35009340.891
2024-12-05,35258281.374
2024-12-06,35593067.65
2024-12-09,35056592.672
2024-12-10,35180125.023
2024-12-11,35034365.658
2024-12-12,35244372.02
2024-12-13,35259616.423
2024-12-16,34992585.17
2024-12-17,35454921.462
2024-12-18,35597913.77
2024-12-19,35545449.83
2024-12-20,35710152.763
2024-12-23,35810143.873
2024-12-26,36121078.769
2024-12-27,36730759.801
2024-12-30,36014291.242
2025-01-02,35963556.646
2025-01-03,36353845.722
2025-01-06,36036551.79
2025-01-07,36521587.636
2025-01-08,36388532.707
2025-01-09,36542229.632
2025-01-10,36641349.87
2025-01-13,36382063.099
2025-01-14,36767861.81
2025-01-15,36554565.641
2025-01-16,36543269.799
2025-01-17,36754967.562
2025-01-20,36498644.281
2025-01-21,37150005.365
2025-01-22,37264198.76
2025-01-23,37394177.713
2025-01-24,37834869.006
2025-01-27,36963053.392
2025-01-28,37739386.662
2025-01-29,37555082.123
2025-01-30,38083818.896
2025-01-31,38286426.404
2025-02-03,37586592.002
2025-02-04,38372412.202
2025-02-05,38906693.802
2025-02-06,39639867.139
2025-02-07,40448545.784
2025-02-10,40254396.573
2025-02-11,40668976.994
2025-02-12,40689328.621
2025-02-13,40736163.715
2025-02-14,41158512.522
